@id,@lat,@lon,name,historic,tourism,leisure,natural,amenity,artwork_type;
"9325529665,47.5957991,8.6027733,""Picki, der Zimmermeister"",,information,,,,";
9325531601,48.6567881,23.2694853,ЗЕЛЕНА АПТЕКА,,information,,,,;
9325881548,49.7019213,28.8258113,,memorial,,,,,;
9326583959,47.5924837,8.5905529,Der Auenwald: ein abwechslungsreicher Lebensraum,,information,,,,;
9326957643,47.5678853,8.8522822,,,information,,,,;
9327425626,46.3172186,6.1348211,,,artwork,,,,sculpture;
9328181968,46.7542611,7.0909151,,,information,,,,;
9328181969,46.7542567,7.0909931,,,information,,,,;
9328212530,50.3759445,27.0126819,,memorial,,,,,;
9329404951,47.4959989,8.7309357,,,information,,,,;
9329404958,47.4970149,8.7311019,,,information,,,,;
9329404961,47.4969741,8.7311173,,,information,,,,;
9329550503,44.6202894,33.5723246,Защитникам Отечества,memorial,,,,,;
9329573277,44.6215609,33.5762675,А. К. Чикаренко,memorial,,,,,;
9329769301,50.2109119,28.6567277,Німецький гідрант часів ВВ,,attraction,,,,;
9329780772,59.2550011,17.9457542,Farväl du kära fosterland,,artwork,,,,carving;
9330007789,47.0492646,7.5043125,Jegenstorf,,information,,,,;
9330048616,46.2860758,6.1683012,,,artwork,,,,sculpture;
9330060017,46.2861754,6.1683280,,,artwork,,,,sculpture;
9330067526,47.0479834,7.5080150,Jegenstorf,,information,,,,;
9330140409,47.4986221,8.7631370,,,information,,,,;
9330140410,47.4979021,8.7621159,,,information,,,,;
9330140416,47.4981037,8.7626007,,,information,,,,;
9330151419,47.4985885,8.7628347,,,information,,,,;
9330151421,47.4984797,8.7630774,,,information,,,,;
9330151423,47.4979782,8.7628490,,,information,,,,;
9330179615,48.7371429,29.9509130,,memorial,,,,,;
9330447108,46.0045480,8.9832353,,,information,,,,;
9330483017,46.7567365,7.6927760,Hüniboden,,information,,,,;
9330483018,46.7571276,7.6974334,,,information,,,,;
9330483019,46.7450130,7.7065138,,,information,,,,;
9330483031,46.7345983,7.7087975,,,information,,,,;
9330738625,47.0373863,7.4896288,,,information,,,,;
9331439122,47.5016312,8.7691019,Winterthurer Rundweg,,information,,,,;
9331973517,50.3257906,29.0780407,,,viewpoint,,,,;
9332091980,59.0945427,15.1610386,Sannahed militär- och friluftsmuseum,,museum,,,,;
9332176655,59.6849823,15.4917258,Getapulien,,information,,,,;
9332176656,59.6723837,15.4928134,Valsjöheden,,information,,,,;
9332382613,47.4995313,8.8531872,,,information,,,,;
9332449890,46.0212335,7.7440283,,,viewpoint,,,,;
9332519558,46.0111550,7.7509323,,,viewpoint,,,,;
9332605181,47.5021539,8.8527664,,,information,,,,;
9332645001,47.6758916,37.4116726,,memorial,,,,,;
9332656932,47.6767532,37.4229835,,,artwork,,,,statue;
9332656933,47.6767931,37.4228505,,,artwork,,,,statue;
9332656934,47.6767661,37.4227104,,,artwork,,,,statue;
9332656935,47.6767159,37.4226464,,,artwork,,,,statue;
9332656936,47.6765456,37.4226973,,,artwork,,,,statue;
9332656937,47.6765125,37.4227821,,,artwork,,,,statue;
9332656938,47.6765062,37.4228306,,,artwork,,,,statue;
9332656939,47.6765194,37.4229276,,,artwork,,,,statue;
9332656940,47.6765262,37.4227371,,,artwork,,,,statue;
9332656941,47.6765701,37.4226639,,,artwork,,,,statue;
9332656942,47.6767435,37.4226741,,,artwork,,,,statue;
9332656943,47.6767824,37.4227535,,,artwork,,,,statue;
9332656944,47.6767916,37.4228011,,,artwork,,,,statue;
9332656945,47.6767870,37.4228990,,,artwork,,,,statue;
9332656946,47.6767734,37.4229442,,,artwork,,,,statue;
9332656947,47.6767275,37.4230149,,,artwork,,,,statue;
9332656948,47.6765876,37.4230328,,,artwork,,,,statue;
9332656949,47.6765587,37.4230070,,,artwork,,,,statue;
9332656950,47.6765357,37.4229713,,,artwork,,,,statue;
9332656951,47.6765095,37.4228803,,,artwork,,,,statue;
9332656956,47.6766483,37.4228038,,memorial,,,,,;
9332711709,47.6761124,37.4121916,,,artwork,,,,sculpture;
9333740017,44.5908998,33.4599382,мальчик с собакой,,artwork,,,,sculpture;
9333740217,44.5918731,33.4582677,Гимнастика,,artwork,,,,sculpture;
9334131497,49.7771634,36.6134868,Бережіть ліс,,information,,,,;
9334643343,48.5361491,29.4614230,,memorial,,,,,;
9335138678,47.5363202,29.7372891,Євген Чикаленко,monument,,,,,;
9335547887,47.5016765,8.8067419,,,information,,,,;
9335547889,47.5038920,8.8176390,,,information,,,,;
9335547894,47.4991769,8.7992331,,,information,,,,;
9335628721,47.0335968,7.4805804,,,information,,,,;
9335641549,47.0346973,7.4732888,,,information,,,,;
9335655361,47.0303698,7.4687776,Wiggiswil,,information,,,,;
9335711582,47.0300323,7.4683247,,,information,,,,;
9335829717,57.1722683,14.0290213,Color Membrane # 2,,artwork,,,,sculpture;
9335829718,57.1747499,14.0281017,Formvandring,,artwork,,,,sculpture;
9335829719,57.1858558,14.0420750,Kopparkatedral,,artwork,,,,sculpture;
9335829720,57.1818544,14.0494765,Märket,,artwork,,,,sculpture;
9335829725,57.1745147,14.0533818,Equilibrium,,artwork,,,,bench;
9335829726,57.1842321,14.0385061,,,artwork,,,,graffiti;
9336622690,47.4989356,8.7952184,Wanderland Schweiz,,information,,,,;
9337829443,46.0246179,8.9592909,,,information,,,,;
9338693555,47.4976525,8.8647922,,,information,,,,;
9338693562,47.4975445,8.8649769,,,information,,,,;
9338693565,47.4988315,8.8658795,,,information,,,,;
9339224190,48.2962529,34.5345622,,memorial,,,,,;
9339977171,47.3171515,8.2029268,Grabungsstätte Risi,archaeological_site,,,,,;
9340760602,56.8517951,13.9566797,,,information,,,,;
9341166150,60.1276401,18.6419341,,,viewpoint,,,,;
9341504586,47.5093616,8.8942571,,,information,,,,;
9341769185,49.2030332,31.9033874,,memorial,,,,,;
9342185477,48.3072563,34.8676322,,memorial,,,,,;
9343381558,58.6627787,16.4616024,Skalmans bilar,,attraction,,,,;
9343975852,59.3272554,18.0360888,Organisk form,,artwork,,,,sculpture;
9344684367,49.6867671,29.7612630,Садибний будинок Сташинських,,attraction,,,,;
9344789089,46.4279295,8.0928734,Fotopunkt Eggishorn (Skiline),,viewpoint,,,,;
9346156287,50.2129916,28.6643053,Німецький гідрант часів ВВ,,attraction,,,,;
9346689414,48.4898295,26.6394800,,,museum,,,,;
9346984626,46.7811206,6.6362352,,,information,,,,;
9348062475,59.2208186,17.9986934,Svampslingan,,information,,,,;
9348495098,49.3861046,32.0402498,Кукурудза,memorial,,,,,;
9348598776,46.9560751,8.9850285,Gumen,,information,,,,;
9348665125,46.9513581,8.9951559,Bruwaldalp,,information,,,,;
9348679644,46.9490970,8.9937361,Grotzenbüel,,information,,,,;
9348752416,59.3323919,18.1003242,Alfred Nobel,memorial,,,,,;
9348820958,58.9729319,15.6101996,Brevens tallskogar,,information,,,,;
9348820959,58.9728805,15.6419372,Brevens tallskogar,,information,,,,;
9349149867,48.4533305,22.6888156,,,viewpoint,,,,;
9349273644,47.1471290,7.9927417,,,information,,,,;
9349340480,46.7749742,7.1573172,,,information,,,,;
9349390709,47.0282886,7.4827677,,,information,,,,;
9349585659,47.1426211,7.2455186,Biel-Leubringen-Bahn,,information,,,,;
9350410302,59.3109063,18.0948427,Trädet,,artwork,,,,sculpture;
9350442345,59.3116390,18.0947828,Labyrint,,artwork,,,,sculpture;
9350541423,47.1176984,9.0557957,,,,,cave_entrance,,;
9350564944,47.5535331,8.8956387,,,information,,,,;
9350646022,47.1608475,8.5254404,,,information,,,,;
9350646024,47.1578451,8.5284406,,,information,,,,;
9350756255,46.9490688,7.3935768,,,information,,,,;
9350888658,49.0243486,29.7467048,,memorial,,,,,;
9351133243,47.0287605,7.4973336,,,information,,,,;
9352067514,47.2888954,9.4935811,,,viewpoint,,,,;
9352109191,46.8168209,6.7847807,,,information,,,,;
9352269016,47.5122455,8.9027867,,,information,,,,;
9352397664,47.4140964,8.5601075,Multimediale Ausstellung,,artwork,,,,architecture;
9352535622,51.0040054,35.1973748,Ведьмина гора,,viewpoint,,,,;
9352713409,47.5151147,8.9080229,,,information,,,,;
9352723443,58.6930106,13.8219913,,,artwork,,,,;
9355939528,47.4137210,8.5601566,Galerie,,artwork,,,,installation;
9356031003,47.9041112,33.4180164,Ейфелева вежа,,artwork,,,,sculpture;
9356132599,44.6692754,33.7927121,Кроликопарк 2,,zoo,,,,;
9356413182,46.9737873,8.4223267,Buochs Post,,information,,,,;
9356436370,46.9579404,8.3672162,Stans,,information,,,,;
9357670743,47.3739835,8.6340484,,,information,,,,;
"9357924705,50.4779911,30.3697126,""Ретро-автомобілі """"Колеса історії"""""",,museum,,,,";
9358167937,49.2438650,30.8251023,,memorial,,,,,;
9358475042,47.6374533,9.1564332,Bourbaki-Denkmal Bernrain,memorial,,,,,;
9358881177,47.2748888,8.6927440,,,information,,,,;
9359326916,47.1928935,8.8516149,Zigerrybi,,artwork,,,,sculpture;
9359540087,48.1241833,34.9456738,,memorial,,,,,;
9360419392,47.2724280,8.6673673,,,information,,,,;
9360563766,46.1951496,6.1940425,Statue de Louis Favre,,artwork,,,,statue;
9360634563,47.4642350,8.3284990,,,information,,,,;
9362538004,47.0292238,7.4789603,,,information,,,,;
9362550327,48.7801991,30.0359235,,memorial,,,,,;
9362728813,45.6796813,28.6121154,,memorial,,,,,;
9363234811,50.9120884,34.7947675,Музей Герасима Кондратьєва,,museum,,,,;
9363379715,48.8611788,30.1928590,,memorial,,,,,;
9363430330,48.7687017,30.1502305,,memorial,,,,,;
9363983566,57.6985549,16.3318446,Familjen de Mares grav,memorial,,,,,;
9364221312,49.9016378,36.1864923,,memorial,,,,,;
9364657113,49.5900324,27.8169005,,,viewpoint,,,,;
9364854575,49.5907924,27.8121992,,,viewpoint,,,,;
9365345506,50.2491263,28.6636744,Мачтету Г.О.,memorial,,,,,;
9365409862,49.8405326,32.2016183,,memorial,,,,,;
9366152817,49.8571882,31.9881644,,memorial,,,,,;
9367118812,47.8113165,31.1758887,,,viewpoint,,,,;
9367300629,47.5432947,8.8999903,,,information,fitness_station,,,;
9367567068,49.7462770,31.8431049,,memorial,,,,,;
9367610355,49.7456069,31.8446094,,memorial,,,,,;
9368067117,48.1632009,24.2789109,Музей стародавніх речей,,museum,,,,;
9368132428,48.9637312,30.3348201,,memorial,,,,,;
"9368413779,49.7584649,30.1341975,""Знак """"Поле військових курсантів"""""",memorial,,,,,";
9368418254,47.7788855,37.0759660,Братська могила,memorial,,,,,;
9368418255,47.8382019,37.1038020,Братська могила,memorial,,,,,;
9368551130,49.7246217,30.0984674,,memorial,,,,,;
9368563726,57.5073819,12.6930322,,,information,,,,;
9368827408,46.7889136,7.6232711,,,information,,,,;
9369636279,47.8431311,37.1193796,Новоукраїнка,memorial,,,,,;
9369942088,47.2528657,8.6893351,Männedorf Schiff,,information,,,,;
9370121318,47.2530628,8.6925451,Wanderland Schweiz,,information,,,,;
9370121320,47.2529271,8.6928504,Männedorf,,information,,,,;
9370121324,47.2530600,8.6925427,Männedorf,,information,,,,;
9370218822,48.5707966,39.3144488,,,information,,,,;
9370218823,48.5717528,39.2987824,,,information,,,,;
9370312874,50.1887422,28.7688176,Победителям в Великой Отечественной войне,memorial,,,,,;
9370416485,47.5513330,8.8977038,,,information,,,,;
9370416502,47.5482431,8.8982187,Vitaparcours Frauenfeld,,information,,,,;
9370613649,47.2584747,8.6989551,Boldernstrasse,,information,,,,;
9370682123,47.2639048,8.6969411,Naturgarten,,information,,,,;
9370867248,47.3688164,7.1577231,,,,,cave_entrance,,;
9371107412,50.2458697,28.6628956,,,artwork,,,,sculpture;
9372155856,58.3916688,13.8462136,,,information,,,,;
9372265844,58.3917248,13.8414057,,,artwork,,,,statue;
9372357832,60.4164593,12.7019537,Minnesplats Lauri Kettunen,memorial,,,,,;
9372831339,59.3407655,18.1669711,Attachéväska R W,memorial,,,,,;
9372869121,47.2721150,8.6955013,,,information,,,,;
9373145587,48.4616567,35.3516234,,memorial,,,,,;
9373146989,47.3262044,8.9116295,,,,,cave_entrance,,;
9373146990,47.3261016,8.9119612,,,,,cave_entrance,,;
9373153540,46.9339342,7.4481724,,,information,,,,;
9373250473,58.3832667,15.6459434,,,information,,,,;
9373250474,58.3879981,15.6394660,,,information,,,,;
9373425950,44.8832159,34.0758091,Известеобжигательная печь,,attraction,,,,;
9373440556,44.8614008,34.0730963,,,viewpoint,,,,;
9373894786,49.6532715,29.3140833,Односільчанам полеглим у ВВВ,memorial,,,,,;
9374021075,49.7569952,32.1613319,,memorial,,,,,;
9374066886,49.8127116,32.0843555,,memorial,,,,,;
9374853445,46.2628736,7.5642236,,memorial,,,,,;
9375582908,48.1491407,38.3590325,К 50-летию города,memorial,,,,,;
9375582909,48.1491039,38.3589651,Бик,,artwork,,,,sculpture;
9375709840,45.9630113,33.7915816,М. В. Фрунзе,memorial,,,,,;
9376128748,47.5939790,8.6779557,Schweizmobil.ch,,information,,,,;
9376158586,46.9433333,7.4075675,,,information,,,,;
9376232866,46.1967812,7.6168853,Pluton,,artwork,,,,sculpture;
9376772671,49.9796830,36.1535397,Пам'ятник Н. С. Бокаріусу,memorial,,,,,;
9377241278,46.0401894,8.9323774,Lamone St. ne.,,information,,,,;
9377241279,46.0441015,8.9338939,,,information,,,,;
9377241280,46.0456360,8.9332229,Lamone,,information,,,,;
9377241281,46.0455953,8.9333199,,,information,,,,;
9377241282,46.0461710,8.9331492,,,information,,,,;
9377241283,46.0465534,8.9305680,,,information,,,,;
9377241284,46.0492507,8.9313454,S. Zenone,,information,,,,;
9377241285,46.0496696,8.9327930,,,information,,,,;
9377241286,46.0510675,8.9349764,,,information,,,,;
9377241293,46.0562647,8.9406906,S. Giorgio,,information,,,,;
9377241294,46.0540842,8.9432155,Origlio,,information,,,,;
9377241295,46.0535020,8.9427486,,,information,,,,;
9377241296,46.0534551,8.9428439,,,information,,,,;
9377241297,46.0535034,8.9429254,,,information,,,,;
9377241298,46.0507249,8.9452881,Lago di Origlio,,information,,,,;
9377241299,46.0502347,8.9410357,Lago di Origlio,,information,,,,;
9377241300,46.0479343,8.9381729,,,information,,,,;
9379079689,47.4976035,8.7278788,,,information,,,,;
9379345831,46.0927934,7.1365742,La Crevasse,,information,,,,;
9379511540,46.9534279,7.4429791,,,information,,,,;
9379781934,46.9661398,7.4444500,,,information,,,,;
9380082517,44.8809478,34.3866092,Памятник Линия обороны партизан,memorial,,,,,;
9380183150,46.1745237,8.9295832,Pan Marnino,,information,,,,;
9380183189,46.1763165,8.9322414,Malacarne,,information,,,,;
9380183195,46.1765466,8.9327055,,,information,,,,;
9380183216,46.1761455,8.9368054,,,information,,,,;
9380200025,46.1764873,8.9376807,,,information,,,,;
9380200029,46.1769287,8.9413773,,,information,,,,;
9380200060,46.1776938,8.9445573,,,information,,,,;
9380200065,46.1792890,8.9449524,,,information,,,,;
9380200079,46.1807801,8.9547208,,,information,,,,;
9380200095,46.1813299,8.9574806,Redonda,,information,,,,;
9380200096,46.1810201,8.9604756,,,information,,,,;
9380200126,46.1825934,8.9697813,Piancalardo,,information,,,,;
9380200148,46.1837507,8.9802781,,,information,,,,;
9380200150,46.1862602,8.9926560,,,information,,,,;
9380200151,46.1862403,8.9927601,,,information,,,,;
9380200152,46.1871347,8.9943559,,,information,,,,;
9380257646,47.2071469,7.8172222,Aspisee,,information,,,,;
9381477147,59.3087003,18.4366332,,,viewpoint,,,,;
9381564191,47.0116525,7.5034915,Junkereholz,,information,,,,;
9382031449,47.5600854,8.8963222,Waste,,artwork,,,,sculpture;
9382082820,47.5641860,8.8963415,,,information,,,,;
9382082827,47.5627161,8.8968019,,,information,,,,;
9382082836,47.5641853,8.8963399,,,information,,,,;
9382128567,47.5641436,8.8948948,Kraftwerk Murg-Auen-Park,,information,,,,;
9382191275,47.4376845,8.7245675,,,information,,,,;
9382594640,46.7697847,7.5066789,Wattenwil / Postgasse,,information,,,,;
9382594641,46.7702619,7.5070064,,,information,,,,;
9382594642,46.7708885,7.5044354,Wattenwil Kirche,,information,,,,;
9382594683,46.7640145,7.4858078,,,information,,,,;
9382594690,46.7642446,7.4863183,,,viewpoint,,,,;
9382594692,46.7684473,7.4863022,,,information,,,,;
9382594693,46.7833220,7.4918077,,,information,,,,;
9382652226,49.2879217,32.3636362,Жертвам Голодомору,memorial,,,,,;
9383191593,47.3777445,7.1342787,,,information,,,,;
9383216929,47.3849633,7.1133285,Grottes de Saint-Nicolas,,,,cave_entrance,,;
9383216964,47.3847609,7.1136562,,,,,cave_entrance,,;
9383240578,47.3777342,7.0920662,,,,,cave_entrance,,;
9383311231,46.9605311,37.2766425,Героям 1941-1945,memorial,,,,,;
9383441596,47.0927248,8.6431622,,,information,,,,;
9383480462,47.0879222,8.6332090,,,information,,,,;
9383484610,50.4469434,30.4904454,Параджанов Сергій,memorial,,,,,;
9383564490,46.3767576,7.6222376,,,information,,,,;
9383581199,47.0962818,8.6486687,Rapperen,,information,,,,;
9383619744,46.9601448,8.5227316,Natural Bikepark - Posten 2 - Basics,,information,,,,;
9383619745,46.9605721,8.5233740,Natural Bikepark - Posten 7 - Stufen & Absätze hochfahren,,information,,,,;
9383619746,46.9605651,8.5234004,Natural Bikepark - Posten 8 - Vorder- & Hinterrad anheben,,information,,,,;
9383619747,46.9605526,8.5230386,,,viewpoint,,,,;
9383619749,46.9605027,8.5230264,Natural Bikepark - Posten 6 - Gleichgewicht,,information,,,,;
9383619750,46.9604902,8.5230366,Natural Bikepark - Posten 9 - Gleichgewicht / Hüpfen,,information,,,,;
9383619751,46.9604791,8.5230488,Natural Bikepark - Posten 10 - Vorderrad anheben,,information,,,,;
9383619752,46.9604763,8.5233049,,,information,,,,;
9383619753,46.9604403,8.5232927,,,information,,,,;
9383642557,47.0930980,8.6524283,,,information,,,,;
9383702440,47.0913018,8.6633527,,,information,,,,;
9383716281,47.4071986,9.2212650,,,viewpoint,,,,;
9383733123,47.0889138,8.6535089,Lustnau,,information,,,,;
9383739723,44.6225001,33.9485496,,,viewpoint,,,,;
9383739741,44.6304179,33.9505130,,,viewpoint,,,,;
9383792254,47.2619547,8.2895396,,,artwork,,,,sculpture;
9383792263,47.2573214,8.2858512,,,information,,,,;
9383799662,47.3005093,9.0893189,,,information,,,,;
9383799664,47.3040069,9.0887386,Büelstrasse,,information,,,,;
9383799667,47.3136457,9.1090716,,,information,,,,;
9383799668,47.3140918,9.1094876,,,information,,,,;
9383799669,47.3153238,9.1122463,,,information,,,,;
9383799671,47.3180954,9.1171805,,,information,,,,;
9383799709,47.3199932,9.1134756,Bruggwiesenwald,,information,,,,;
9383799710,47.3257976,9.1137144,Wasserfluh,,information,,,,;
9383870144,47.3352062,9.1263120,Unter Bitzi,,information,,,,;
9383870146,47.3365290,9.1297850,,,information,,,,;
9383990967,47.1450148,7.7141320,Amiet-Hesse-Weg 5,,information,,,,;
9384122065,59.2633346,18.1968763,,,information,,,,;
9384188511,60.3400974,15.7897597,Djupdalarna Motions & Vandringsleder,,information,,,,;
9384326323,46.8947335,8.2471588,Sarnen,,information,,,,;
9384342356,46.1716531,7.1852212,Musée de la Fausse monnaie,,museum,,,,;
9384369161,46.8666148,8.2733428,Müsli Kapelle,,information,,,,;
9385533872,45.8481614,8.9226074,,,information,,,,;
9385581212,46.7873838,7.1674668,Charme (Hagebuche),,information,,,,;
9385599402,46.7834956,7.1618710,Lac de Pérolles,,information,,,,;
9385626417,46.7834762,7.1617881,,,information,,,,;
9385630924,46.7864772,7.1647491,,,information,,,,;
9385718765,44.6397436,33.9739943,,,viewpoint,,,,;
9385780025,47.5533631,8.8949690,,,information,,,,;
9385824151,47.1372378,9.1004565,,,viewpoint,,,,;
9385824152,47.1375195,9.1011820,,,viewpoint,,,,;
9385858704,46.4922687,7.5582260,Place of Fame,memorial,,,,,;
9385934777,47.4054740,8.2047580,,,information,,,,;
9386150191,45.8767440,9.0085502,,,viewpoint,,,,;
9386196231,45.8767732,9.0085500,Rifugio alpe Caviano,,information,,,,;
9386209650,47.1276229,7.5421816,Bätterkinden/Mühle,,information,,,,;
9386424546,46.7459782,7.6382700,Odysseus,,artwork,,,,sculpture;
9386424547,46.7461815,7.6379429,,,artwork,,,,sculpture;
9386512796,47.1490568,7.5332086,Kräiligen,,information,,,,;
9386576718,47.1595496,8.2200901,Wallfahrtskirche Gormund,,viewpoint,,,,;
9386598011,47.0455643,9.5129604,Mörderburg,,information,,,,;
9386619738,46.9364664,8.3187141,Halten,,information,,,,;
9386695234,45.9618848,33.7932223,В. И. Ленину,memorial,,,,,;
9386695239,45.9609082,33.7943009,«Переход через Сиваш 1920 год»,memorial,,,,,;
"9386695313,45.9586886,33.7935654,""Ученикам СОШ №1, погибшим во время Великой Отечественной войны"",memorial,,,,,";
9386695314,45.9603718,33.7979503,Маргелову В.Ф.,memorial,,,,,;
9386695315,45.9604027,33.7981902,Жертвам Чорнобиля,memorial,,,,,;
9386695316,45.9603193,33.7977015,Памятный знак воинам-интернационалистам,memorial,,,,,;
9386702017,45.9602205,33.7972261,Памятник жертвам депортации,memorial,,,,,;
9386702018,45.9603162,33.7985012,Вечный огонь,memorial,,,,,;
9386702139,45.9607213,33.7867250,Ю. И. Богатикову,memorial,,,,,;
9386702144,45.9586410,33.7933228,В.Ф. Маргелов,memorial,,,,,;
9387348626,47.1399909,7.2487399,,,artwork,,,,;
9387993537,47.5535576,8.8959557,,,information,,,,;
9388462099,46.6367352,9.4139656,Mathon,,information,,,,;
9388462100,46.6377516,9.4149707,Mathon,,information,,,,;
9388546782,47.4137785,8.5590433,DIE GLOCKE,,artwork,,,,sculpture;
9388596977,45.9501266,8.9045521,,,viewpoint,,,,;
9389296279,46.9538871,8.3534455,Christenmatt,,information,,,,;
9389356456,46.9553712,8.3607608,Chniri,,information,,,,;
9391238418,47.1416466,7.2467307,Atelier Bienne et son histoire / Atelier Bieler Geschichte,,museum,,,,;
9391535289,46.9718148,6.5878603,,,information,,,,;
9391535292,46.9715698,6.5876579,,,information,,,,;
9391535293,46.9799518,6.6072321,La Brévine,,information,,,,;
9391773640,48.4189954,35.0757634,,,viewpoint,,,,;
9391773931,48.4168491,35.0837214,,,viewpoint,,,,;
9391788904,47.5545881,8.8969856,Bleiche,,viewpoint,,,,;
9392358093,59.5005733,17.7453661,,,information,,,,;
9392449571,58.7291838,16.2178745,Ösbyskogen,,information,,,,;
9392449572,58.7284766,16.2249048,Ösbyskogen,,information,,,,;
9392762386,46.6533487,9.4149311,Nutschias,,information,,,,;
9392785930,47.8582362,37.2066969,Могила капітана Акімова В.І.,memorial,,,,,;
9393813244,57.6940003,11.9520360,Solens Fågel,,artwork,,,,sculpture;
9394004574,56.0340210,14.6275476,Höga Rör,archaeological_site,,,,,;
9394217782,46.4552156,8.5085651,,,information,,,,;
9394332117,46.1126619,7.2968100,Jardin japonais naturel,,attraction,,,,;
9394574117,57.1376207,12.2914362,,,viewpoint,,,,;
9394574157,61.0075226,14.5457240,Vasaloppets målportalen,memorial,attraction,,,,;
9394585457,46.4821367,6.8318288,,,information,,,,;
9394968888,59.2014405,18.0169322,,,information,,,,;
9394968991,59.1968534,18.0186523,Välkommen till ängsmarker vid Sundby,,information,,,,;
9395165883,48.4902275,29.7094339,,memorial,,,,,;
9395212859,46.9888446,7.4516879,,,information,,,,;
9395274718,46.9765281,7.4571456,,,information,,,,;
9395325551,46.9719485,7.4540192,,,information,,,,;
9395466075,50.3192586,31.0592155,,memorial,,,,,;
9395466076,50.3201204,31.0598131,,memorial,,,,,;
9395466077,50.3190951,31.0589106,Голодомору,memorial,,,,,;
9396369133,58.3904803,13.8583656,Élanie,,artwork,,,,statue;
9396394680,48.5396137,30.1452299,,memorial,,,,,;
9396686743,46.6131298,32.5826786,,monument,,,,,;
9397149585,47.6035758,8.9460038,,,information,,,,;
9397547482,47.0879479,8.4467568,Luterbach (Sportanlagen),,information,,,,;
9397618211,50.2389978,25.7630843,,memorial,,,,,;
9397639266,49.2948677,32.3559375,Погруддя Т. Г. Шевченка,memorial,,,,,;
9397639342,49.2606810,32.4514302,,memorial,,,,,;
9397679767,46.9758432,7.4581046,,,information,,,,;
9397991309,59.1969740,18.0023445,Gladöskogens Naturresevat,,information,,,,;
9398504917,44.5879255,33.4649716,девушка на велосипеде,,artwork,,,,sculpture;
9399094752,47.5670890,9.0934571,,,information,,,,;
9399969755,46.9754975,7.4510201,,,information,,,,;
9400436357,44.8164908,34.0548633,,,viewpoint,,,,;
9400684555,46.9777625,7.4527226,,,information,,,,;
9400684556,46.9767175,7.4523537,,,information,,,,;
9400713335,47.3787727,9.2789787,,,information,,,,;
9400796713,44.5357923,34.1778619,,,viewpoint,,,,;
9400882076,46.9733809,7.4485613,,,information,,,,;
9400882077,46.9732680,7.4483987,,,information,,,,;
9400895851,44.6133917,33.5037303,,memorial,,,,,;
9400981795,46.9778688,7.4512552,,,information,,,,;
9401071938,47.2708150,8.9035363,Burgstelle Strickenberg,archaeological_site,,,,,;
9402180525,56.1948033,14.0861494,Västanvid,,artwork,,,,sculpture;
9402836232,46.3223838,7.8531477,,,information,,,,;
9402836233,46.3214926,7.8531564,,,information,,,,;
9402836234,46.3213095,7.8532411,,,information,,,,;
9403106584,44.4694675,34.1442101,Александр III,memorial,,,,,;
9403125359,59.5224573,15.0067733,,,information,,,,;
9403150538,46.2759028,9.0218746,Moncrino Teleferica,,information,,,,;
9403150539,46.2751844,9.0248606,Moncrino sud,,information,,,,;
9403150540,46.2733850,9.0259630,Censo,,information,,,,;
9403259162,59.1965635,17.9905602,,,information,,,,;
9403330486,47.5122048,7.6222695,,,information,,,,;
9403406103,47.5026967,7.6611661,Panorama vom Sulzchopf,,information,,,,;
9403695710,49.1794132,33.1644087,,,viewpoint,,,,;
9403717610,45.0465337,35.3830765,,memorial,,,,,;
9403744296,46.7554908,7.1233280,,,information,,,,;
9403807160,46.7620917,7.1129553,2008 Souvenir Col Tr 10,memorial,,,,,;
"9403810187,46.7586115,7.1199354,""Réserve forestière """"La Souche"""""",,information,,,,";
9403811572,46.7628553,7.1456701,,,information,,,,;
"9403817292,46.7618620,7.1112228,""Réserve forestière """"La Souche"""""",,information,,,,";
"9403817293,46.7624511,7.1135071,""Réserve forestière """"La Souche"""""",,information,,,,";
9403826202,46.7627923,7.1465250,Découverte de la nature à pieds nus,,information,barefoot,,,;
9405029975,56.2024175,14.0788501,,,artwork,,,,sculpture;
9405470705,46.9280489,7.4465720,Wabern/Gurtenbahn,,information,,,,;
9405600959,44.8049057,34.3211115,,memorial,,,,,;
9405612045,44.7897068,34.2890919,,,,,cave_entrance,,;
9405703988,50.4060215,30.6405783,Пам’ятник Воїнам АТО,memorial,,,,,;
9405803444,46.9623084,7.3856955,,,information,,,,;
9405828856,46.9633100,7.3891015,,,information,,,,;
9405828998,46.9633081,7.3891024,,,information,,,,;
9405858096,46.9618113,7.3855211,,,information,,,,;
9405862572,46.9623095,7.3856984,,,information,,,,;
9405863044,46.9620355,7.3858840,,,information,,,,;
9405863045,46.9620360,7.3858871,,,information,,,,;
9407150403,49.5544771,36.5076719,Дуб Аленушки,,attraction,,wood,,;
9407286274,47.5610782,8.8925958,Schmidgasse 29,,information,,,,;
9407605706,46.1051399,7.0518686,Sur le Mont,,information,,,,;
9407605709,46.1032935,7.0475480,Chez les Proz,,information,,,,;
9407605711,46.1021887,7.0475375,Le Feylet - Ravoire,,information,,,,;
9407692068,58.6507628,16.1135700,Grottan på Torsklint,,,,cave_entrance,,;
9407696737,58.6810989,16.1112652,Eremitgrottan vid Jakobsdal,,,,cave_entrance,,;
9408349718,46.9559913,7.4146563,,,information,,,,;
9408364490,46.9611273,7.3975567,,,information,,,,;
9408364491,46.9611273,7.3975529,,,information,,,,;
9408380619,46.9599418,7.4007221,,,information,,,,;
